document,product,source,movie_kor,cleaned,cluster
아버지란 이름이 나에게는 허락되지 않았던 운명이었다.,sado,watcha_reviews_popular_integrated.csv,사도,아버지 이름 허락 운명,3
쥐도 궁지에 몰리면 고양이를 문다. 살려면 물어야 한다.   배우님들 연기가 자칫 맹숭맹숭할뻔한 극에  생기를 넣었다.   6 롯타,the_man_standing_next,watcha_reviews_popular_integrated.csv,남산의 부장들,궁지 고양이 배우 연기 생기,3
평점을 믿지마세요. 보고 직접 판단하세요.,myeongryang,watcha_reviews_popular_integrated.csv,명량,평점 판단,3
조선 궁궐 경비 꼬라지 봐라...나도 걸어들어가서 누구 죽이고 나올 수 있겠다,the_night_owl,watcha_reviews_popular_integrated.csv,올빼미,조선 궁궐 경비 꼬라지 누구,3
‘이순신’에 대한 존경심과 트라우마를 최대한 활용하고 감정선을 고조시키다가 울돌목(명량)의 회오리 속에 왜적과 함께 관객을 몰아넣어 폭발시키는 ‘큰 것 한 방’이 존재하는 영화.,myeongryang,watcha_reviews_popular_integrated.csv,명량,이순신 존경심 트라우마 최대한 활용 감정선 고조 울돌목 회오리 왜적 관객 폭발 존재,3
"영화가 슬픈게 아니라 역사가 슬픈 것인데, 여기에 배우들의 열연이 ’눈물이 난다‘ 라는 착각을 불러 일으킨다.  엄흥도(유해진)와 이홍위(박지훈)의 캐미가 관건인 작품에서  감독은 이를 섬세하게 들여다 보지 않는다.  그러니까 엄흥도가 ’3대를 멸한다‘는 위험을 감수하고 시체를 거둔후 숨어 살아야만 했던 정당성이 영화를 보는 내내 공감 되지 않으니, 그 어떤 영화적 장치들도 무의미하게 느껴진다.",the_kings_garden,watcha_reviews_popular_integrated.csv,왕과 사는 남자,역사 여기 배우 열연 눈물 착각 엄흥도 유해진 이홍 캐미 관건 작품 감독 엄흥도 위험 감수 시체 공감 장치 무의미,3
"당신이 있어 미묘하게 붕괴되고 차오르는 세계 천천히 그리고 더 깊게  자, 이제 안개 속에서 눈을 떠요",decision_to_leave,watcha_reviews_popular_integrated.csv,헤어질 결심,당신 붕괴 세계 안개,3
"""사가에서는 부모가 자식을 자애로 기른다. 하지만 왕가에서는 자식을 원수처럼 여긴다 했다."" 영조의 말대로 이들이 왕과 왕의 아들로 만나지 않았다면 결말은 다르게 매듭지어졌을지도 모른다. 세손을 살리기 위해 너는 역적이 아니라 광인이 되어야 한다는 영조의 말이 진정 고개를 끄덕이게 하면서도, 사도의 광증에 영향이 없진 않았을 그의 엄격함이 못내 아프다. '사도'의 이름이 그렇게나 슬픈 뜻을 지니고 있었다니. 여담, 정조로 등장한 소지섭까지는 참 좋았는데 춤추는 장면에서 중요장면 되새김질이 과해서 좀 웃겼어....",sado,watcha_reviews_popular_integrated.csv,사도,사가 부모 자식 자애 왕가 자식 원수 영조 아들 결말 세손 역적 광인 영조 고개 사도 광증 영향 사도 이름 여담 정조 등장 소지섭 장면 중요 장면 되새김질,0
"어긋날 운명이었던...따뜻한 눈길, 따뜻한 말 한마디가 필요한 관계, 아버지와 아들(그 옛날 사교육의 폐해, 심금을 울리는 송강호, 유아인의 연기).",sado,watcha_reviews_popular_integrated.csv,사도,운명 눈길 한마디 필요 관계 아버지 아들 교육 폐해 심금 송강호 유아인 연기,3
이 거대하고 사적인 혁명,the_man_standing_next,watcha_reviews_popular_integrated.csv,남산의 부장들,거대 혁명,3
"단종이라는 비극적 인물을 정면으로 다루며, 인간적인 감정과 울림을 차분히 끌어낸 작품🎬 이미 알려진 비극을 다시 한번 깊이 있게 마주하게 만드는 이야기의 힘이 인상적이었다.",the_kings_garden,watcha_reviews_popular_integrated.csv,왕과 사는 남자,단종 비극 정면 인간 감정 울림 작품 비극 이야기 인상,3
"봉준호, 지금껏 본 적 없는 이야기를 선사하다! 추천 : 한국 영화 이야기 뻔하다고 질려했던 당신에게, 비추천 : 심약한 분들 조심해야, *약스포성 코멘트 가난한 자들이 서로 헐뜯으며 부자들에 기생할 수 밖에 없는 자본주의에 대한 힐난블랙코미디.",parasite,watcha_reviews_popular_integrated.csv,기생충,봉준호 이야기 선사 추천 한국 이야기 당신 추천 조심 포성 코멘트 가난 부자 기생 자본주의 힐난 블랙 코미디,3
"계속 나에게 기생충이냐고 기생충이냐고 묻길래, 나는  아니라고,  아니라고  아닐거라고  아니었으면 한다고.",parasite,watcha_reviews_popular_integrated.csv,기생충,기생충 기생충,3
스크린 영사기의 빛이 간조 되는 순간 내 맘속 영사기 빛이 만조한다.,decision_to_leave,watcha_reviews_popular_integrated.csv,헤어질 결심,스크린 영사기 간조 순간 맘속 영사기 만조,3
"(91) 서서히 스며드는 깊은 안개 속 파도처럼 다가온 너. 👍 : 물의 이미지와 함께 깊이 스며드는 로맨스, 👎 : 바람필 결심처럼 보일 수도, 스토리 18/20 연기 18/20 연출 18/20 재미 37/40",decision_to_leave,watcha_reviews_popular_integrated.csv,헤어질 결심,안개 파도 이미지 로맨스 바람 스토리 연기 연출 재미,3
영원히 사라지지 않을 반지하 냄새처럼 결코 좁혀질수 없는 간극. 그리고 절대 벗어날수 없는 굴레.,parasite,watcha_reviews_popular_integrated.csv,기생충,반지하 냄새 간극 굴레,3
이 영화의 유일한 단점은 호랑이 CG가 너무 티났다는 것 하나다,the_kings_garden,watcha_reviews_popular_integrated.csv,왕과 사는 남자,유일 단점 호랑이 하나,3
뿌옇고 자욱하게 밀려와 마침내 무너지고 깨져버린 채 영원으로 남겨진 사랑...,decision_to_leave,watcha_reviews_popular_integrated.csv,헤어질 결심,영원 사랑,3
"명암의 대비. 섬세한 미장센. 경수 시점에서 빛이나 조명, 촛불 등을 이용한 연출이 인상적이다. 스릴러 치고는 스릴이 다소 부족했던거같다.  소현세자역의 김성철 배우의 연기는 볼수록 매력적이다.",the_night_owl,watcha_reviews_popular_integrated.csv,올빼미,명암 대비 미장센 경수 시점 조명 촛불 이용 연출 인상 스릴 스릴 부족 소현 세자 김성철 배우 연기 매력,3
"온몸에 전율이 돋는다. 수군의 위력과 군율, 지형전술 등등. 압도적이다.",myeongryang,watcha_reviews_popular_integrated.csv,명량,온몸 수군 위력 군율 지형 전술 등등,3
참으로 시의적절하게 우리가 살고있는 부조리한 시대에 한 방 먹이는 웃픈 걸작,parasite,watcha_reviews_popular_integrated.csv,기생충,우리 부조리 시대 먹이 걸작,3
왜 유해진이 인조로 캐스팅했는 지 납득이 된다. 추악하고 비열한 왕을 너무 잘 표현했다.,the_night_owl,watcha_reviews_popular_integrated.csv,올빼미,유해진 인조 캐스팅 납득 표현,3
역사에 msg를 첨가하려는 마음가짐과 고증 무시부터가 니들이 말한 호로자슥같은 태도.,myeongryang,watcha_reviews_popular_integrated.csv,명량,역사 첨가 마음가짐 고증 무시 호로,3
"이미지와 사운드의 매치 컷부터 설정과 서사의 대칭 구도까지 많은 디테일을 챙기나, 극과 인물의 저변에는 정극에나 어울릴 순수해서 치명적인 낭만이 깔렸다. 영화가 그런 고전적인 향취를 지향하면서도 표현 방식에는 정공법 대신 현대적인 계산이 깔려 아쉽다.",decision_to_leave,watcha_reviews_popular_integrated.csv,헤어질 결심,이미지 사운드 매치 설정 서사 대칭 구도 디테일 인물 저변 정극 순수 치명 낭만 전적 향취 지향 표현 방식 정공법 대신 현대 계산,3
"왕이란 무엇인가에 집착한 주상과 관심 없는 세자, 달리 생각한 세손. 마지막은 아쉽..",sado,watcha_reviews_popular_integrated.csv,사도,무엇 집착 주상 관심 세자 세손 마지막,3
애매한 플롯과 연출 속에서 배우들(과 유해진)의 열연이 경이롭게 빛나다.,the_kings_garden,watcha_reviews_popular_integrated.csv,왕과 사는 남자,플롯 연출 배우 유해진 열연,3
"김규평은 '혁명의 배신자'로 박통을 지칭하며 그의 가슴과 머리에 총을 쏜다. 역설적이게도, 영화는 중정부의 배신자인 그를 내내 그리고 있다. 역사의 판단은 여러가지로 나뉘지만, 그들의 정치적 운명은 몹시 같아 보였다.  - 어떠한 역사도 미화하려는 의도가 없었다는 예술의 중립 선언은 어느정도 성공한다. 군부독재 체제 내에서 야망가의 비위를 맞춰 주려했던 김규평의 자리가 조금씩 읽혔고, 이미 박용각을 처리한 입장에서 자유민주주의의 올바른 외침으로만 그의 행동을 설명할 수는 없게 된다. 자유민주주의 정신을 앞당겼던 건 그때나 지금이나 기왓집 야망가들이 아닌 민중으로부터의 혁명이다. 그런데 그들 앞에 탱크라니. 그런 당신들이 공산당. - 곱씹어 보니, 단순히 높은 싱크로율에 감탄하기 보다, 실존 인물의 상황별 특징에 최대한 가까워지도록 노력했던 배우들 힘에 감탄하는 자세를 택하련다. 사람과 나랏일을 으르렁거리며 채가는 하이에나야 다들. - '흔들린 충성, 그날의 총성.' 캐치프레이즈 오졌다. 이동진 형님도 울고 갈 멋진 요약인데? 그날의 총성이 앞에 오는 건가.",the_man_standing_next,watcha_reviews_popular_integrated.csv,남산의 부장들,김규 혁명 배신자 박통 가슴 머리 역설 정부 배신자 역사 판단 가지 정치 운명 역사 의도 예술 중립 선언 정도 성공 군부 독재 체제 망가 비위 김규 자리 박용 처리 입장 자유민주주의 외침 행동 설명 자유민주주의 정신 그때 지금 망가 민중 혁명 탱크 당신 공산당 싱크로 감탄 실존 인물 상황 특징 노력 배우 감탄 자세 나랏일 하이 충성 그날 총성 캐치프레이즈 이동진 요약 그날 총성 건가,3
"""현재를 받아들이지 않는 사람에게 더 나은 미래는 없다."" 철저하게 '현재' 그리고 사람, '가족'에게 집중한다. 걸작들은 아직 다가오지 않을 미래를 이야기해서 외면받은 경우가 많은데 봉준호 감독은 현재를 인정해야 미래가 있다는 간단한 진리를 설득력있게 이야기 한다.   아주 좋은 영화란 이렇듯 생각이 깊어지게 해준다고 믿는다. Pretend를 두 번 써본다. 진짜와 가짜를 구분하며 살아가는 힘.  냄새. 향기. 수석. 돌멩이.  다른 관점에서 보면 같은 것들도 전혀 다르게 보이곤한다.  나는 기생충일까 그렇지 않은가? -2019.6.3",parasite,watcha_reviews_popular_integrated.csv,기생충,현재 미래 철저 가족 집중 걸작 미래 이야기 외면 경우 봉준호 감독 현재 인정 미래 진리 설득력 이야기 가짜 구분 냄새 향기 수석 돌멩이 관점 기생충,3
"배우들 연기가 좋고 박지훈 단종이 정말 잘어울렸다 딱 하나의 치명적인 단점이 연출이다 이 소재를 가지고...ㅠㅠㅠㅠ 그래도 못 볼 건 아니라고 생각한다 난 차라리 극장에서 사람들이랑 보니까 훨씬 나았다 혼자 시간 내서 보긴 좀 아까워유,. 시간이 비었을 때 애인과 가족과 뭐 영화라도 볼까 할때 그럴때는 볼만함 ㅇㅇ",the_kings_garden,watcha_reviews_popular_integrated.csv,왕과 사는 남자,배우 연기 박지훈 단종 하나 치명 단점 연출 소재 극장 혼자 시간 시간 애인 가족,3
영화가 언제끝나야되는지를 모를때. .   엔딩이 엄청난 옥의티. 우리나라 사극의 가장큰 장점은 OST들은 참좋다. 오프닝과 엔딩이 조금다른영화. 하지만 이준익 최고의 역작이자 최고의 전통사극. 사심담아5점 사심없으면4점,sado,watcha_reviews_popular_integrated.csv,사도,엔딩 우리나라 사극 장점 오프닝 엔딩 이준익 역작 전통 사극 사심 사심,3
이병헌의 얼굴이 이 영화를 모두 설명해준다. 이기적인 권력욕과 비뚤어진 충성심이 애국이라는 그 시대의 자화상,the_man_standing_next,watcha_reviews_popular_integrated.csv,남산의 부장들,이병헌 얼굴 설명 이기 권력욕 충성심 애국 시대 자화상,3
이것이 진정한 낙수효과. 한국 사회가 유지되는 방법.,parasite,watcha_reviews_popular_integrated.csv,기생충,이것 낙수 효과 한국 사회 유지 방법,3
무너져야 완성되는 도미노 같은 사랑,decision_to_leave,watcha_reviews_popular_integrated.csv,헤어질 결심,완성 도미노 사랑,3
넘치고 넘치는 비장미에 숨막히고 시종일관 던지는 유치한 대사,myeongryang,watcha_reviews_popular_integrated.csv,명량,비장미 대사,3
"영화랑 벗어난 이야기지만 야맹증이 있어서 밤에 잘 볼때마다 개안하는 기분이 듬  사극+스릴러 좋아하는 장르라 취향저격 심장을 꽉 움켜쥐는 긴장감, 몰입감이 뛰어나는 수작이었다 무엇보다도 류준열배우가 가장 돋보이는 인조로 분한 유해진배우와의 호흡도 좋았다  소현세자의 의문의 죽음을 둘러싼 비밀, 목격자 ‘맹인 침술사’ 역사적 사실에 가미한 상상력이 흥미진진, 박진감 넘치고 소재의 신선함이 재미와 스릴을 잡았다  침술, 빛의 활용, 탁탁 사운드, 옮아매는 듯한 전개가 시선을 확이끄는 인상적이다",the_night_owl,watcha_reviews_popular_integrated.csv,올빼미,이야기 야맹증 개안 기분 사극 스릴러 장르 취향 심장 긴장감 몰입 수작 무엇 류준열 인조 유해진 배우 호흡 소현 세자 의문 죽음 비밀 목격자 맹인 침술사 역사 사실 가미 상상력 흥미 진진 소재 재미 스릴 침술 활용 탁탁 사운드 전개 시선 인상,3
재기넘치게 시작해서 끝으로 갈수록 더 펼치지 못한 아쉬움.,the_night_owl,watcha_reviews_popular_integrated.csv,올빼미,시작 아쉬움,3
"헤어짐이란 이름 아래, 마음은 여전히 그곳에 남아 있다.",decision_to_leave,watcha_reviews_popular_integrated.csv,헤어질 결심,이름 아래 마음 그곳,3
영화관가서 영화가 빨리끝나길 기다린영화는 오랜만,decision_to_leave,watcha_reviews_popular_integrated.csv,헤어질 결심,관가 오랜만,3
욕심 낼 부분이 많은데 감독이 세련된 균형 감각을 발휘했다. 최민식 연기는 색안경을 쓰고 봐도 명연기다.,myeongryang,watcha_reviews_popular_integrated.csv,명량,욕심 부분 감독 균형 감각 발휘 최민식 연기 색안경 명연기,3
사회적 함의와 쫄깃한 재미를 알아서 살뜰히 야무지게 챙겨가는 작품을 보았을 때의 뿌듯함이란.,the_night_owl,watcha_reviews_popular_integrated.csv,올빼미,사회 함의 재미 작품,3
'아포칼립 활'의 김한민 감독 작품. 많은 이들이 '해상전투씬은 좋았다'...라고 말한다. 이말은 달리말하면 '볼만한게 해상전투씬 밖에 없다'는 말이지.,myeongryang,watcha_reviews_popular_integrated.csv,명량,아포 감독 작품 해상 전투 해상 전투,3
대학생들도 이렇게는 안만들겠다 싶은 연출력. 본인도 만들다가 아차싶었을텐데 어영부영 그냥 이렇게 가자하고 만 느낌 어떻게 연출이 이렇게 나오는지 모르겠음. 감정선 흐름이 진짜 뭐 이렇게 만들었나싶고 중간중간 대사 치는 것도 보고 얼이 탈 정도로 졸작임. 너무 좋은 소재 너무 좋은 배우들의 연기로 이렇게 만드는것도 쉽지 않을 것 더욱더 화가 나는 점은 단종이라는 아주 좋은 소재를 한국 영화 역사상에서 이렇게 쓰레기 같이 낭비를 해버렸다는 점,the_kings_garden,watcha_reviews_popular_integrated.csv,왕과 사는 남자,대학생 연출력 본인 텐데 연출 감정선 흐름 중간 중간 대사 정도 졸작 소재 배우 연기 단종 소재 한국 역사 쓰레기 낭비,3
유아인은 광기 어린 연기에 잘 어울린다.,sado,watcha_reviews_popular_integrated.csv,사도,유아인 광기 연기,3
찾지를 못하면 잊지도 못하는 그대인 걸 알기에 영원히 끝나지 않을 숨바꼭질을 시작해 볼까 해. 마침내 그대 기억 속에 불멸의 여운으로 남는 게 이 지옥 끝에 남겨진 내 최선의 선택일 것 같으니.,decision_to_leave,watcha_reviews_popular_integrated.csv,헤어질 결심,그대 숨바꼭질 시작 그대 기억 불멸 지옥 최선 선택,3
최민식이 가지고 있는 거대한 아우라로도 커버하기 힘든 단점들.,myeongryang,watcha_reviews_popular_integrated.csv,명량,최민식 거대 아우라 커버 단점,3
세상이 기억하는 사도세자의 모습은 그저 역사책에 묘사된 이미지에 불과하지 않은가. 아버지가 기억하는 아들의 모습을 그 누가 제대로 알 수 있을까,sado,watcha_reviews_popular_integrated.csv,사도,세상 기억 사도 세자 모습 역사책 묘사 이미지 아버지 기억 아들 모습 누가,3
고증과 개연성은 무시한지 오래. 주모 여기 한사발!,myeongryang,watcha_reviews_popular_integrated.csv,명량,고증 개연 무시 주모 여기 사발,3
"페브리즈 광고에도 인간의 자존이 있었네, 무심했다 하늘 꼭대기 크레인에 1년이 다 되도록 세워졌던 사람을 생각해본다.",parasite,watcha_reviews_popular_integrated.csv,기생충,페브리즈 광고 인간 자존 무심 하늘 꼭대기 크레,3
참치는 숨을 쉬기 위해 죽을때까지 헤엄을 멈출 수 없다지...,the_man_standing_next,watcha_reviews_popular_integrated.csv,남산의 부장들,참치 헤엄,3
웃음과 슬픔의 경계에서 빛나는 배우들의 호연.,the_kings_garden,watcha_reviews_popular_integrated.csv,왕과 사는 남자,웃음 슬픔 경계 배우 호연,3
살면서 본 영화 중에 가장 최악 죄송한 말씀이지만 영화를 그만 만드셨으면  연출도 개구리고 디렉팅을 어떻게 한건지 대사가 이상한건지 캐릭터가 다 붕 떠보임 조명을 개빡치게 쓰는건 ㅇㅋ를ㅇㅋ하겠는데 마지막에 천둥번개치는게 ㄹㅈㄷ개짜계치핵불개짜계치 중간중간에 웃기려고 한건지 조크 ㅋ를 치시는데 개재미없고요 cg팀한테 혹시 갑질하셨나요? 망한영화리뷰마냥 너무 허접한거같아요 음악도 너무 에바입니다!!!!!! 그냥 다 싫어 다 싫어 다 싫어 최악이야 최악 너무실망적인영화  이홍위가 강을 건너서 오고 죽어서야 강을 벗어난다는걸 이용한 강을 건너게 해주오 이거... 아이디어는 알겠지만 구려요 ㅡㅡ  이게 700만이나 된다는게 대한민국 수준이 너무 짜증나고 파묘 1000만 찍었을 때보다 더 분통스럽다  그렇게 아름답디아름다운 박지훈을 써놓고도 몰입을 할 수가 없어서 마지막에 개지랄떨때도 ㅈㄴ웃겨서웃참했어그냥  이동진의 말... 공업적 최루탄 이거 진짜 공감가요...  존나 쓸모도없고 몰입도안되고 겨우 10분?몰입했을땐 마을에서 사이좋게지냈을때 박지훈 웃어서 흐뭇했음  그냥 슬펐을 땐 박지훈이 울어서 슬펐고 좋을 땐 박지훈이 웃어서 좋았음 그거뿐임 더 없음 아무것도 근데 그거는 굳이 박지훈만 2시간 나오는 이딴 영화가 아닌 화보 찾아보거나 이거저거 찾아보면 되세요  진짜 그 어떤 장면에서도 감독에 의도한 연출이 아닌 그냥 박지훈 기분이 좋아서 내가 좋고 슬퍼서 내가 슬픈 그런 영화임,the_kings_garden,watcha_reviews_popular_integrated.csv,왕과 사는 남자,최악 말씀 연출 개구리 디렉 건지 대사 이상 건지 캐릭터 조명 마지막 천둥 치핵 중간 중간 건지 조크 리뷰 음악 에바 최악 최악 실망 이홍 이용한 구려 이게 대한민국 수준 짜증 파묘 분통 박지훈 몰입 마지막 개지랄 이동진 공업 최루탄 공감 가요 쓸모 몰입 몰입 마을 사이 박지훈 박지훈 박지훈 그거 아무것 그거 박지훈 시간 화보 저거 장면 감독 의도 연출 박지훈 기분,3
"연출, 각본, 음악, 조연들의 발연기 등 총체적 난국. 최민식 연기나 해전이 '그나마' 볼 만 해서 별 반 개 더 붙였습니다.",myeongryang,watcha_reviews_popular_integrated.csv,명량,연출 각본 음악 조연 발연기 총체 난국 최민 연기,3
"#🕶️ 건너버린 한강의 다리와, 돌려버린 그날의 핸들.",the_man_standing_next,watcha_reviews_popular_integrated.csv,남산의 부장들,한강 다리 그날 핸들,3
" 말미에 상투적 권선징악 느낌이 났지만, 전체적으로 무난하게 극장에서 즐길만한 영화인듯. 물론 유해진, 류준열의 연기는 흠잡을곳이 없네요",the_night_owl,watcha_reviews_popular_integrated.csv,올빼미,말미 상투 권선징악 느낌 전체 극장 유해진 류준열 연기,3
철조망을 친 안전지대에 드러누워 즐기는 지적 유희는 얼마나 즐거운가...,parasite,watcha_reviews_popular_integrated.csv,기생충,철조망 안전지대 지적 유희,3
<관상>이 생각나는 소재와 줄거리. 차가운 영상미와 스산한 서스펜스가 눈길을 사로잡으며 극적인 결말이 미소를 짓게 한다.,the_night_owl,watcha_reviews_popular_integrated.csv,올빼미,관상 소재 줄거리 영상미 서스펜스 눈길 결말 미소,3
"■런칭예고편) https://youtu.be/VojkT0lvSug?si=77X_0SKS_VGwMZ_s  죽고싶던 순간에 만난 찰나의 순간 찬란한 반짝임 같은 우정 박지훈 눈빛, 허투루 연기하는 사람이 없다. 죽어가면서도 살았고 살아가면서도 죽었던 그러면서도 왕의 위엄과 기품을 잃지 않았던 단종을  잘 표현했다.",the_kings_garden,watcha_reviews_popular_integrated.csv,왕과 사는 남자,칭예 고편 순간 찰나 순간 우정 박지훈 눈빛 연기 위엄 기품 단종 표현,3
사건을 봉합하는 과정만 좋았더라면 아쉬움이 남지만 그 전까지의 서스펜스나 이야기는 상상력을 자극하기에 좋았다. 유해진의 왕 연기도 좋고...,the_night_owl,watcha_reviews_popular_integrated.csv,올빼미,사건 봉합 과정 아쉬움 서스펜스 이야기 상상력 자극 유해진 연기,3
"'너도 한 번 죽어봐라.' . 권력만 잡았다하면 왜 이렇게들 신처럼 군림하고 싶어 하는 것일까. 그래봤자 한낱 인간일 뿐인데. . . 마치 태풍의 눈에 서 있듯, 고요하지만 긴장감으로 가득 찼다. 특히, '김재규'라는 인물의 심리에 초점을 맞춰 사건 안에 감정을 불어 넣었다는 점이 매력적으로 다가왔다.  . 완연히 연기와 연출 모두가 빛나는, 이 때깔 확실한 느와르의 맛. 우민호 감독 덕분에 이후에도 자주 맛볼 수 있을 것이라는 기대감이 부푼다.",the_man_standing_next,watcha_reviews_popular_integrated.csv,남산의 부장들,권력 군림 인간 태풍 고요 긴장감 김재규 인물 심리 초점 사건 감정 매력 연기 연출 모두 때깔 느와르 우민호 덕분 이후 기대감,3
적당히 마무리 하면 좋을것을 이상한 곳에서 샴페인을 일찍 터트리고 넘친 거품을 처리하느라 뒷부분엔 무리수가 남발한다 ㅎㅎ,the_night_owl,watcha_reviews_popular_integrated.csv,올빼미,마무리 이상 샴페인 거품 처리 뒷부분 무리수 남발,3
곱씹을수록 기분이 더러워진다.,parasite,watcha_reviews_popular_integrated.csv,기생충,기분,3
"너무나 자식을 사랑하지만, 강하지 않으면 살 수 없는 곳이 왕궁이기에 자식을 엄하게 다스린 영조. 그러나 사도는 유약한 세자였고, 그런 세자를 자신의 손으로 죽인 영조. 어쩌면 영조는 자신의 힘든 통치 경험상 유약한 세자가 앞으로 받을 무게를 감당하지 못 할 것을 확신하여 그 고통과 오명을 되물림 하지 않고자 자신이 모든 짐을 뒤집어 쓴 것 일지도 모른다. 어찌보면 오만한 결정이지만, 영조는 그저 고통을 되물림 하지 않기 위해 처절한 결정을 한 것 일수도... ㆍ 인물의 감정선 하나만으로 끌고가는 몰입력이 굉장하다. 역사의 기록에서 숨겨진 마음들믈 보여주는 감독의 역량에 감탄.",sado,watcha_reviews_popular_integrated.csv,사도,자식 사랑 왕궁 자식 영조 사도 세자 세자 자신 죽인 영조 영조 자신 통치 경험 세자 무게 감당 확신 고통 물림 자신 오만 결정 영조 고통 물림 결정 인물 감정선 하나 몰입 역사 기록 마음 감독 역량 감탄,3
수직 구도로 파묻으려 하고 수평 구도로 애타게 찾으려 한 영원이라는 시간. 그 시간이 붕괴되기 싫기에 마침내를 미뤄두다.,decision_to_leave,watcha_reviews_popular_integrated.csv,헤어질 결심,수직 구도 수평 구도 시간 시간 붕괴,3
"녹산과 청해 어딘가 피어난 안개처럼, 영원할 미결(未決)을 정념의 일출로 끝맺는 사랑의 정취.",decision_to_leave,watcha_reviews_popular_integrated.csv,헤어질 결심,녹산 청해 어딘가 안개 영원 정념 일출 사랑 정취,3
의심할 여지가 없는  봉준호 필모그라피의 최고봉 아마 올해 최고의 걸작일지도.. 보고나니 가슴속에  돌하나가 떡하니 얹힌듯 최고급의 각본과 연출이었다 정말 어마어마하게 대단했다 그 송강호보다도 더 돋보였던 최우식 그리고 이정은 배우님 아 정말 끝내주는 영화였다,parasite,watcha_reviews_popular_integrated.csv,기생충,의심 여지 봉준호 모그 라피 올해 걸작 가슴 하나 고급 각본 연출 송강호 최우식 이정은 배우,3
"보는 것의 무게 4/5점  광해, 왕이 된 남자가 생각나는 영화",the_night_owl,watcha_reviews_popular_integrated.csv,올빼미,무게 광해 남자,3
나의 사랑에 당신이 감히 마침표를 찍지 못하게.,decision_to_leave,watcha_reviews_popular_integrated.csv,헤어질 결심,사랑 당신 마침표,3
왕을 선택하는 자의 자격. 군신관계의 봉건적 논리를 뿌리치고 어떤 시민적 결단을 붙잡기까지.,the_kings_garden,watcha_reviews_popular_integrated.csv,왕과 사는 남자,선택 자격 군신 관계 봉건 논리 시민 결단,3
앞부분은 조금 지루한 면이 있으나 그걸 덮어버리는 최민식의 놀라운 연기력.  그의 카리스마에 압도되다.  김수경님과 함께.,myeongryang,watcha_reviews_popular_integrated.csv,명량,앞부분 그걸 최민식 연기력 카리스마 압도 김수경,3
선량한 국민들 천만을 앗아간 명량 역량이 부족해도 '애국심'만 고취시키면 된다는 전략 정작 눈에띌 게 없었던 너무나도 평범했던 평작 거사 치루듯 해전씬에만 투자한 듯 무너진 절반 서사를 그려내기보단 신파를 나타낸 사극영화의 절망,myeongryang,watcha_reviews_popular_integrated.csv,명량,국민 천만 명량 역량 부족 애국심 고취 전략 정작 평작 거사 투자 절반 서사 신파 사극 절망,3
우리가 보고 우리가 느낄 수 있는 사극의 마스터피스...,sado,watcha_reviews_popular_integrated.csv,사도,우리 우리 사극 마스터 피스,3
다 너를 위해 하는 말이다 의 폭력성 사람 나고 예와 법도가 났지 예 나고 사람 났냐던 사도세자의 대사가 기억난다.급박한 북소리와 남자의 목소리가 잘 어우러졌던 적절한 배경음악,sado,watcha_reviews_popular_integrated.csv,사도,폭력 법도 사도 세자 대사 북소리 남자 목소리 배경 음악,3
